"","YEAR","COMMON_NAME","SPECIES_NAME","SPECIES_CODE","total_value"
"6207",1962,"False scad","Caranx rhonchus","HMY",0
"6208",1962,"Finfishes nei","Actinopterygii","FIN",8426
"6209",1962,"Flat oysters nei","Ostrea spp","OYX",0
"6210",1962,"Flatfishes nei","Pleuronectiformes","FLX",2373
"6211",1962,"Flathead grey mullet","Mugil cephalus","MUF",0
"6212",1962,"Flyingfishes nei","Exocoetidae","FLY",0
"6213",1962,"Forkbeard","Phycis phycis","FOR",0
"6214",1962,"Forkbeards nei","Phycis spp","FOX",0
"6215",1962,"Freshwater fishes nei","Osteichthyes","FRF",0
"6216",1962,"Frigate and bullet tunas","Auxis thazard, A. rochei","FRZ",0
"6217",1962,"Frigate tuna","Auxis thazard","FRI",0
"6218",1962,"Garfish","Belone belone","GAR",1374
"6219",1962,"Gastropods nei","Gastropoda","GAS",0
"6220",1962,"Gelidium seaweeds","Gelidium spp","GEL",0
"6221",1962,"Giant gelidium","Gelidium corneum","GEQ",0
"6222",1962,"Giant red shrimp","Aristaeomorpha foliacea","ARS",0
"6223",1962,"Giant tiger prawn","Penaeus monodon","GIT",0
"6224",1962,"Gilthead seabream","Sparus aurata","SBG",0
"6225",1962,"Glasseye","Heteropriacanthus cruentatus","HTU",0
"6226",1962,"Gobies nei","Gobiidae","GPA",0
"6227",1962,"Golden carpet shell","Polititapes aureus","VNA",0
"6228",1962,"Goldfish","Carassius auratus","CGO",0
"6229",1962,"Goose barnacles",NA,NA,0
"6230",1962,"Great Atlantic scallop","Pecten maximus","SCE",85
"6231",1962,"Greater amberjack","Seriola dumerili","AMB",0
"6232",1962,"Greater weever","Trachinus draco","WEG",0
"6233",1962,"Green crab","Carcinus maenas","CRG",0
"6234",1962,"Greenland cod","Gadus ogac","GRC",0
"6235",1962,"Greenland shark","Somniosus microcephalus","GSK",0
"6236",1962,"Grenadiers nei","Macrourus spp","GRV",0
"6237",1962,"Grenadiers, rattails nei","Macrouridae","RTX",0
"6238",1962,"Grey triggerfish","Balistes capriscus","TRG",0
"6239",1962,"Grooved carpet shell","Ruditapes decussatus","CTG",0
"6240",1962,"Groundfishes nei","Actinopterygii","GRO",0
"6241",1962,"Groupers nei","Epinephelus spp","GPX",0
"6242",1962,"Groupers, seabasses nei","Serranidae","BSX",0
"6243",1962,"Grunts, sweetlips nei","Haemulidae (=Pomadasyidae)","GRX",0
"6244",1962,"Guitarfishes nei","Rhinobatos spp","GUZ",0
"6245",1962,"Gulper shark","Centrophorus granulosus","GUP",0
"6246",1962,"Gurnards nei","Trigla spp","GUY",0
"6247",1962,"Gurnards, searobins nei","Triglidae","GUX",458
"6248",1962,"Hairtails, cutlassfishes nei",NA,NA,0
"6249",1962,"Hakes nei","Merluccius spp","HKX",0
"6250",1962,"Halfspined flathead","Ratabulus prionotus","SRQ",0
"6251",1962,"Hammerhead sharks nei","Sphyrna spp","SPN",0
"6252",1962,"Hapuku wreckfish","Polyprion oxygeneios","WHA",0
"6253",1962,"Hard clams nei","Meretrix spp","HCX",0
"6254",1962,"Horned octopus","Eledone cirrhosa","EOI",0
"6255",1962,"Imperial blackfish","Schedophilus ovalis","HDV",0
"6256",1962,"Indian white prawn","Penaeus indicus","PNI",0
"6257",1962,"Inshore squids nei","Loliginidae","SQZ",0
"6258",1962,"Jacks, crevalles nei","Caranx spp","TRE",0
"6259",1962,"Japanese carpet shell","Ruditapes philippinarum","CLJ",0
"6260",1962,"John dory","Zeus faber","JOD",0
"6261",1962,"Kelps nei","Laminariaceae","LAZ",0
"6262",1962,"King crabs","Paralithodes spp","KCS",0
"6263",1962,"Kingklip","Genypterus capensis","KCP",0
"6264",1962,"Knifetooth dogfish","Scymnodon ringens","SYR",0
"6265",1962,"Knobbed triton","Charonia lampas","KRJ",0
"6266",1962,"Kuruma prawn","Penaeus japonicus","KUP",0
"6267",1962,"Lampreys nei","Petromyzontidae","LAS",0
"6268",1962,"Lanternsharks nei","Etmopterus spp","SHL",0
"6269",1962,"Large-eye dentex","Dentex macrophthalmus","DEL",0
"6270",1962,"Large-scaled gurnard","Lepidotrigla cavillone","LDV",0
"6271",1962,"Largehead hairtail","Trichiurus lepturus","LHT",0
"6272",1962,"Leerfish","Lichia amia","LEE",0
"6273",1962,"Lefteye flounders nei","Bothidae","LEF",0
"6274",1962,"Lesser slipper lobster","Scyllarus arctus","SCY",0
"6275",1962,"Limpets nei","Patella spp","LPZ",0
"6276",1962,"Lings nei","Molva spp","LNZ",0
"6277",1962,"Lithothamnion","Lithothamnion spp","LIT",0
"6278",1962,"Little sleeper shark","Somniosus rostratus","SOR",0
"6279",1962,"Little tunny(=Atl.black skipj)","Euthynnus alletteratus","LTA",0
"6280",1962,"Lobsters nei","Reptantia","LOX",0
"6281",1962,"Longfin gurnard","Chelidonichthys obscurus","GUM",0
"6282",1962,"Longfin squid","Doryteuthis pealeii","SQL",0
"6283",1962,"Longnose velvet dogfish","Centroselachus crepidater","CYP",0
"6284",1962,"Longnosed skate","Dipturus oxyrinchus","RJO",0
"6285",1962,"Longspine snipefish","Macroramphosus scolopax","SNS",0
"6286",1962,"Lowfin gulper shark",NA,NA,0
"6287",1962,"Lumpfish(=Lumpsucker)","Cyclopterus lumpus","LUM",0
"6288",1962,"Lusitanian toadfish","Halobatrachus didactylus","BHD",0
"6289",1962,"Mackerel sharks,porbeagles nei","Lamnidae","MSK",0
"6290",1962,"Mactra surf clams nei","Mactridae","MAT",0
"6291",1962,"Mako sharks","Isurus spp","MAK",0
"6292",1962,"Marbled electric ray","Torpedo marmorata","TTR",0
"6293",1962,"Marine crabs nei","Brachyura","CRA",0
"6294",1962,"Marine crustaceans nei","Crustacea","CRU",18902
"6295",1962,"Marine fishes nei","Actinopterygii","MZZ",0
"6296",1962,"Marine molluscs nei","Mollusca","MOL",26397
"6297",1962,"Marine worms","Polychaeta","WOR",0
"6298",1962,"Marlins,sailfishes,etc. nei","Istiophoridae","BIL",0
"6299",1962,"Marphysa sanguinea",NA,NA,0
"6300",1962,"Mature dosinia","Dosinia exoleta","DSX",0
"6301",1962,"Meagre","Argyrosomus regius","MGR",0
"6302",1962,"Mediterranean horse mackerel","Trachurus mediterraneus","HMM",0
"6303",1962,"Mediterranean moray","Muraena helena","MMH",0
"6304",1962,"Mediterranean mussel","Mytilus galloprovincialis","MSM",0
"6305",1962,"Mediterranean scaldfish","Arnoglossus laterna","MSF",0
"6306",1962,"Mediterranean slimehead","Hoplostethus mediterraneus","HPR",0
"6307",1962,"Mediterranean slipper lobster","Scyllarides latus","YLL",0
"6308",1962,"Mediterranean spearfish","Tetrapturus belone","MSP",0
"6309",1962,"Melanocharacidium blennioides",NA,NA,0
"6310",1962,"Monrovia doctorfish","Acanthurus monroviae","MDO",0
"6311",1962,"Moras nei","Moridae","MOR",0
"6312",1962,"Morays",NA,NA,0
"6313",1962,"Morocco dentex","Dentex maroccanus","DEM",0
"6314",1962,"Mottled grouper","Mycteroperca rubra","MKU",0
"6315",1962,"Mugil spp",NA,NA,0
"6316",1962,"Mullets nei","Mugilidae","MUL",0
"6317",1962,"Murex","Murex spp","MUE",0
"6318",1962,"Musky octopus","Eledone moschata","EDT",0
"6319",1962,"Mytilus spp",NA,NA,0
"6320",1962,"Narrow-barred Spanish mackerel","Scomberomorus commerson","COM",0
"6321",1962,"Navaga(=Wachna cod)","Eleginus nawaga","COW",0
"6322",1962,"Neon flying squid","Ommastrephes bartramii","OFJ",0
"6323",1962,"North Atlantic rockweed","Ascophyllum nodosum","ASN",0
"6324",1962,"North European kelp","Laminaria hyperborea","LAH",0
"6325",1962,"Northern bluefin tuna",NA,NA,8656
"6326",1962,"Northern cods nei","Gadus spp","CDZ",0
"6327",1962,"Northern pike","Esox lucius","FPI",0
"6328",1962,"Northern quahog(=Hard clam)","Mercenaria mercenaria","CLH",0
"6329",1962,"Northern shortfin squid","Illex illecebrosus","SQI",0
"6330",1962,"Norwegian egg cockle","Laevicardium crassum","LVC",0
"6331",1962,"Ocean sunfish","Mola mola","MOX",0
"6332",1962,"Oceanic whitetip shark","Carcharhinus longimanus","OCS",0
"6333",1962,"Octopuses","Octopodidae","OCT",0
"6334",1962,"Octopuses nei","Octopus spp","OCZ",0
"6335",1962,"Offshore rockfish","Pontinus kuhlii","POI",0
"6336",1962,"Oilfish","Ruvettus pretiosus","OIL",0
"6337",1962,"Opah","Lampris guttatus","LAG",0
"6338",1962,"Ornate wrasse","Thalassoma pavo","TMP",0
"6339",1962,"Oval surf clam",NA,NA,0
"6340",1962,"Palaemonid shrimps nei","Palaemonidae","PAL",0
"6341",1962,"Pandalid shrimps nei","Pandalidae","PDZ",0
"6342",1962,"Pandalus shrimps nei","Pandalus spp","PAN",0
"6343",1962,"Pandoras nei","Pagellus spp","PAX",0
"6344",1962,"Pargo breams nei","Pagrus spp","SBP",0
"6345",1962,"Parrotfish","Sparisoma cretense","PRR",0
"6346",1962,"Patagonian toothfish","Dissostichus eleginoides","TOP",0
"6347",1962,"Pelagic percomorphs nei","Perciformes","PPX",7738
"6348",1962,"Penaeid shrimps nei","Penaeidae","PEZ",0
"6349",1962,"Penaeus shrimps nei","Penaeus spp","PEN",0
"6350",1962,"Peppery furrow","Scrobicularia plana","OBN",0
"6351",1962,"Percoids nei","Percoidei (Perciformes)","PRC",0
"6352",1962,"Periwinkles nei","Littorina spp","PER",271
"6353",1962,"Picarel","Spicara smaris","SPC",0
"6354",1962,"Picarels nei","Spicara spp","PIC",0
"6355",1962,"Picked dogfish",NA,NA,0
"6356",1962,"Pike-perch","Sander lucioperca","FPP",0
"6357",1962,"Pink cuttlefish","Sepia orbignyana","IAR",0
"6358",1962,"Pink dentex","Dentex gibbosus","DEP",0
"6359",1962,"Pink spiny lobster","Palinurus mauritanicus","PSL",0
"6360",1962,"Piper gurnard","Trigla lyra","GUN",0
"6361",1962,"Plain bonito","Orcynopsis unicolor","BOP",0
"6362",1962,"Polar cod","Boreogadus saida","POC",0
"6363",1962,"Pomadasys spp",NA,NA,0
"6364",1962,"Pompano","Trachinotus ovatus","POP",0
"6365",1962,"Pompanos nei","Trachinotus spp","POX",0
"6366",1962,"Poor cod","Trisopterus minutus","POD",0
"6367",1962,"Porgies, seabreams nei","Sparidae","SBX",25800
"6368",1962,"Portunus swimcrabs nei","Portunus spp","CRS",0
"6369",1962,"Precious corals nei","Corallium spp","COR",0
"6370",1962,"Pullet carpet shell",NA,NA,0
"6371",1962,"Purple dye murex","Bolinus brandaris","BOY",0
"6372",1962,"Queen scallop","Aequipecten opercularis","QSC",0
"6373",1962,"Rabbit fish","Chimaera monstrosa","CMO",0
"6374",1962,"Rainbow trout","Oncorhynchus mykiss","TRR",0
"6375",1962,"Ratfishes nei","Hydrolagus spp","HYD",0
"6376",1962,"Rays, stingrays, mantas nei","Rajiformes","SRX",0
"6377",1962,"Razor clams nei",NA,NA,0
"6378",1962,"Razor clams, knife clams nei","Solenidae","SOI",0
"6379",1962,"Red bandfish","Cepola macrophthalma","CBC",0
"6380",1962,"Red crab","Chaceon quinquedens","CRR",0
"6381",1962,"Red hake","Urophycis chuss","HKR",0
"6382",1962,"Red mullet","Mullus barbatus","MUT",0
"6383",1962,"Red pandora","Pagellus bellottii","PAR",0
"6384",1962,"Red porgy","Pagrus pagrus","RPG",0
"6385",1962,"Red scorpionfish","Scorpaena scrofa","RSE",0
"6386",1962,"Red seaweeds","Rhodophyta","SWR",0
"6387",1962,"Red swamp crawfish","Procambarus clarkii","RCW",0
"6388",1962,"Redbanded seabream","Pagrus auriga","REA",0
"6389",1962,"Redspotted shrimp","Penaeus brasiliensis","PNB",0
"6390",1962,"Requiem sharks nei","Carcharhinidae","RSK",0
"6391",1962,"River eels nei","Anguilla spp","ELX",0
"6392",1962,"Roaches nei","Rutilus spp","FRX",0
"6393",1962,"Rock cook","Centrolabrus exoletus","ENX",0
"6394",1962,"Rocklings nei","Gaidropsarus spp","ROL",0
"6395",1962,"Rough limpet","Patella ulyssiponensis","LQY",0
"6396",1962,"Rough longnose dogfish",NA,NA,0
"6397",1962,"Roughtail stingray","Bathytoshia centroura","RDC",0
"6398",1962,"Round sardinella","Sardinella aurita","SAA",0
"6399",1962,"Royal spiny lobster","Panulirus regius","LOY",0
"6400",1962,"Rubberlip grunt","Plectorhinchus mediterraneus","GBR",0
"6401",1962,"Ruffs, barrelfishes nei","Centrolophidae","CEN",0
"6402",1962,"Saddled seabream","Oblada melanurus","SBS",0
"6403",1962,"Salema","Sarpa salpa","SLM",0
"6404",1962,"Salmonoids nei","Salmoniformes (=Salmonoidei)","SLX",0
"6405",1962,"Salps","Salpidae","SPX",0
"6406",1962,"Sand smelt","Atherina presbyter","ATP",0
"6407",1962,"Sand sole","Pegusa lascaris","SOS",0
"6408",1962,"Sand steenbras","Lithognathus mormyrus","SSB",0
"6409",1962,"Sandbar shark","Carcharhinus plumbeus","CCP",0
"6410",1962,"Sardinellas nei","Sardinella spp","SIX",0
"6411",1962,"Sargo breams nei","Diplodus spp","SRG",0
"6412",1962,"Sauries nei","Scomberesocidae","SAX",0
"6413",1962,"Scalloped hammerhead","Sphyrna lewini","SPL",0
"6414",1962,"Scallops nei","Pectinidae","SCX",0
"6415",1962,"Scarlet shrimp","Aristaeopsis edwardsiana","SSH",0
"6416",1962,"Scorpionfishes nei",NA,NA,0
"6417",1962,"Scorpionfishes, rockfishes nei","Scorpaena spp","SCS",0
"6418",1962,"Sculpins","Myoxocephalus spp","SCU",0
"6419",1962,"Scup","Stenotomus chrysops","SCP",0
"6420",1962,"Sea catfishes nei","Ariidae","CAX",0
"6421",1962,"Sea cucumbers nei","Holothuroidea","CUX",0
"6422",1962,"Sea lamprey","Petromyzon marinus","LAU",0
"6423",1962,"Sea urchins, etc. nei","Echinoidea","URX",0
"6424",1962,"Seabasses nei","Dicentrarchus spp","BSE",0
"6425",1962,"Seaweeds nei","Algae","SWX",0
"6426",1962,"Seerfishes nei","Scomberomorus spp","KGX",0
"6427",1962,"Senegalese hake","Merluccius senegalensis","HKM",0
"6428",1962,"Senegalese sole","Solea senegalensis","OAL",0
"6429",1962,"Shads nei","Alosa spp","SHZ",0
"6430",1962,"Sharks, rays, skates, etc. nei","Elasmobranchii","SKX",0
"6431",1962,"Sharpnose sevengill shark","Heptranchias perlo","HXT",0
"6432",1962,"Sharpsnout seabream","Diplodus puntazzo","SHR",0
"6433",1962,"Shi drum","Umbrina cirrosa","COB",0
"6434",1962,"Shortfin mako","Isurus oxyrinchus","SMA",0
"6435",1962,"Shortfin squids nei","Illex spp","ILL",0
"6436",1962,"Silky shark","Carcharhinus falciformis","FAL",0
"6437",1962,"Silver hake","Merluccius bilinearis","HKS",0
"6438",1962,"Silver scabbardfish","Lepidopus caudatus","SFS",0
"6439",1962,"Silversides(=Sand smelts) nei","Atherinidae","SIL",0
"6440",1962,"Silvery John dory","Zenopsis conchifer","JOS",0
"6441",1962,"Skipjack tuna","Katsuwonus pelamis","SKJ",0
"6442",1962,"Slimeheads nei","Trachichthyidae","TRC",0
"6443",1962,"Slipper lobsters nei","Scyllaridae","LOS",0
"6444",1962,"Smooth callista","Callista chione","KLK",0
"6445",1962,"Smooth hammerhead","Sphyrna zygaena","SPZ",0
"6446",1962,"Smooth-hound","Mustelus mustelus","SMD",0
"6447",1962,"Snake mackerels, escolars nei","Gempylidae","GEP",0
"6448",1962,"Snappers nei","Lutjanus spp","SNA",0
"6449",1962,"Snipefishes nei","Centriscidae","SNI",0
"6450",1962,"Snoek","Leionura atun","SNK",0
"6451",1962,"Sockeye(=Red)salmon",NA,NA,0
"6452",1962,"Solea spp",NA,NA,1037
"6453",1962,"Solenette","Buglossidium luteum","GSM",0
"6454",1962,"Soles nei","Soleidae","SOX",0
"6455",1962,"Solid surf clam","Spisula solida","ULO",0
"6456",1962,"Sompat grunt","Pomadasys jubelini","BUR",0
"6457",1962,"Southern blue whiting","Micromesistius australis","POS",0
"6458",1962,"Southern bluefin tuna","Thunnus maccoyii","SBF",0
"6459",1962,"Southern hake","Merluccius australis","HKN",0
"6460",1962,"Southern pink shrimp","Penaeus notialis","SOP",0
"6461",1962,"Southern spiny lobster","Palinurus gilchristi","SLS",0
"6462",1962,"Spanish ling","Molva macrophthalma","SLI",0
"6463",1962,"Spinous spider crab","Maja squinado","SCR",0
"6464",1962,"Spiny butterfly ray","Gymnura altavela","RGL",0
"6465",1962,"Spiny gurnard","Lepidotrigla dieuzeidei","LEP",0
"6466",1962,"Spiny lobsters nei","Palinuridae","VLO",0
"6467",1962,"Spiny turbot","Psettodes bennettii","PSB",0
"6468",1962,"Splendid alfonsino","Beryx splendens","BYS",0
"6469",1962,"Spottail mantis squillid","Squilla mantis","MTS",0
"6470",1962,"Spotted flounder","Citharus linguatula","CIL",0
"6471",1962,"Spotted seabass","Dicentrarchus punctatus","SPU",0
"6472",1962,"Spotted wolffish","Anarhichas minor","CAS",0
"6473",1962,"Squeteague(=Gray weakfish)","Cynoscion regalis","STG",0
"6474",1962,"Squids nei",NA,NA,0
"6475",1962,"Squillids nei","Squillidae","SQY",0
"6476",1962,"Stargazers","Uranoscopus spp","URA",0
"6477",1962,"Starry smooth-hound","Mustelus asterias","SDS",0
"6478",1962,"Sticklebacks","Gasterosteus spp","SKB",0
"6479",1962,"Stingrays nei","Dasyatis spp","STI",0
"6480",1962,"Stingrays, butterfly rays nei","Dasyatidae","STT",0
"6481",1962,"Stony sea urchin","Paracentrotus lividus","URM",0
"6482",1962,"Stout beardfish","Polymixia nobilis","PXV",0
"6483",1962,"Straightnose rabbitfish","Rhinochimaera atlantica","RCT",0
"6484",1962,"Streaked gurnard","Chelidonichthys lastoviza","CTZ",0
"6485",1962,"Striped bass","Morone saxatilis","STB",0
"6486",1962,"Striped mullet",NA,NA,0
"6487",1962,"Striped red shrimp","Aristeus varidens","ARV",0
"6488",1962,"Striped venus","Chamelea gallina","SVE",0
"6489",1962,"Sturgeon","Acipenser sturio","APU",0
"6490",1962,"Sturgeons nei","Acipenseridae","STU",0
"6491",1962,"Surf clams nei","Spisula spp","SSD",0
"6492",1962,"Surmullets(=Red mullets) nei","Mullus spp","MUX",0
"6493",1962,"Swallowtail seaperch","Anthias anthias","AHN",0
"6494",1962,"Swimcrabs nei",NA,NA,0
"6495",1962,"Swimming crabs, etc. nei","Portunidae","SWM",0
"6496",1962,"Sword razor shell","Ensis siliqua","EQI",0
"6497",1962,"Swordfish","Xiphias gladius","SWO",0
"6498",1962,"Tadpole codling","Salilota australis","SAO",0
"6499",1962,"Tangle","Laminaria digitata","LQD",0
"6500",1962,"Tellins nei","Tellina spp","TWL",0
"6501",1962,"Tench","Tinca tinca","FTE",0
"6502",1962,"Thickback sole","Microchirus variegatus","MKG",0
"6503",1962,"Thickback soles",NA,NA,0
"6504",1962,"Thicklip grey mullet","Chelon labrosus","MLR",0
"6505",1962,"Threadfins, tasselfishes nei","Polynemidae","THF",0
"6506",1962,"Thresher","Alopias vulpinus","ALV",0
"6507",1962,"Tiger shark","Galeocerdo cuvier","TIG",0
"6508",1962,"Toadfishes nei","Batrachoides spp","TDF",0
"6509",1962,"Tonguefishes","Cynoglossidae","TOX",0
"6510",1962,"Tonguesole nei","Cynoglossus spp","YOX",0
"6511",1962,"Torpedo rays","Torpedo spp","TOE",0
"6512",1962,"Triggerfishes, durgons nei","Balistidae","TRI",0
"6513",1962,"True tunas nei","Thunnus spp","TUS",0
"6514",1962,"Tub gurnard","Chelidonichthys lucerna","GUU",0
"6515",1962,"Tuberculate abalone","Haliotis tuberculata","HLT",0
"6516",1962,"Tuna-like fishes nei","Scombroidei (Scombriformes)","TUX",4861
"6517",1962,"Tunas nei","Thunnini","TUN",0
"6518",1962,"Twaite shad","Alosa fallax","TSD",0
"6519",1962,"Undulate venus","Paratapes undulatus","PAU",0
"6520",1962,"Variegated scallop","Mimachlamys varia","VSC",0
"6521",1962,"Various sharks nei","Selachii or Selachimorpha (Pleurotremata)","SKH",1843
"6522",1962,"Various squids nei","Loliginidae, Ommastrephidae","SQU",1415
"6523",1962,"Veined squid","Loligo forbesii","SQF",0
"6524",1962,"Velvet belly","Etmopterus spinax","ETX",0
"6525",1962,"Velvet swimcrab","Necora puber","LIO",0
"6526",1962,"Venus clams nei","Veneridae","CLV",0
"6527",1962,"Wahoo","Acanthocybium solandri","WAH",0
"6528",1962,"Warty crab","Eriphia verrucosa","EIK",0
"6529",1962,"Warty venus","Venus verrucosa","VEV",0
"6530",1962,"Wedge sole","Dicologlossa cuneata","CET",0
"6531",1962,"Weevers nei","Trachinus spp","WEX",0
"6532",1962,"West African croakers nei","Pseudotolithus spp","CKW",0
"6533",1962,"West African goatfish","Pseudupeneus prayensis","GOA",0
"6534",1962,"West African ilisha","Ilisha africana","ILI",0
"6535",1962,"Whelk","Buccinum undatum","WHE",0
"6536",1962,"White grouper","Epinephelus aeneus","GPW",0
"6537",1962,"White hake","Urophycis tenuis","HKW",0
"6538",1962,"White perch","Morone americana","PEW",0
"6539",1962,"White seabream","Diplodus sargus","SWA",0
"6540",1962,"White trevally","Pseudocaranx dentex","TRZ",0
"6541",1962,"Whiteleg shrimp","Penaeus vannamei","PNV",0
"6542",1962,"Wide-eyed flounder","Bothus podas","OUB",0
"6543",1962,"Winter flounder","Pseudopleuronectes americanus","FLW",0
"6544",1962,"Wolffishes(=Catfishes) nei","Anarhichas spp","CAT",0
"6545",1962,"Wracks nei","Fucaceae","FUA",0
"6546",1962,"Wrasses, hogfishes, etc. nei","Labridae","WRA",0
"6547",1962,"Wreckfish","Polyprion americanus","WRF",0
"6548",1962,"Yellowfin tuna","Thunnus albacares","YFT",0
"6549",1962,"Yellowtail amberjack","Seriola lalandi","YTC",0
"6550",1962,"Yellowtail flounder","Myzopsetta ferruginea","YEL",0
"6551",1962,"Zebra seabream","Diplodus cervinus","SBZ",0
"6552",1962,"anglerfish","Lophius spp","MNZ",6522
"6553",1963,"African striped grunt","Parapristipoma octolineatum","GRA",0
"6554",1963,"Alewife","Alosa pseudoharengus","ALE",0
"6555",1963,"Alfonsino","Beryx decadactylus","BXD",0
"6556",1963,"Alfonsinos, etc. nei","Berycidae","BRX",0
"6557",1963,"Allis and twaite shads","Alosa alosa, A. fallax","SHD",143
"6558",1963,"Allis shad","Alosa alosa","ASD",0
"6559",1963,"Alloteuthis spp",NA,NA,0
"6560",1963,"Amberjacks nei","Seriola spp","AMX",0
"6561",1963,"Amer. plaice(=Long rough dab)","Hippoglossoides platessoides","PLA",0
"6562",1963,"American angler","Lophius americanus","ANG",0
"6563",1963,"Angelsharks, sand devils nei","Squatinidae","ASK",0
