"","YEAR","COMMON_NAME","SPECIES_CODE","total_value"
"9093",1968,"Argentine hake","HKP",0
"9094",1968,"Argentine shortfin squid","SQA",0
"9095",1968,"Argentines","ARG",0
"9096",1968,"Aristeid shrimps nei","ARI",0
"9097",1968,"Atlantic Spanish mackerel","SSM",0
"9098",1968,"Atlantic blue marlin",NA,0
"9099",1968,"Atlantic bonito","BON",331
"9100",1968,"Atlantic ditch shrimp","PVR",0
"9101",1968,"Atlantic gobies nei","GOB",0
"9102",1968,"Atlantic halibut","HAL",0
"9103",1968,"Atlantic lizardfish","SDR",0
"9104",1968,"Atlantic pomfret","POA",5358
"9105",1968,"Atlantic redfishes nei","RED",0
"9106",1968,"Atlantic sailfish","SAI",0
"9107",1968,"Atlantic saury","SAU",975
"9108",1968,"Atlantic silverside","SSA",0
"9109",1968,"Atlantic thornyhead","TJX",0
"9110",1968,"Atlantic tomcod","TOM",0
"9111",1968,"Atlantic white marlin","WHM",0
"9112",1968,"Axillary seabream","SBA",593
"9113",1968,"Baird's slickhead","ALC",0
"9114",1968,"Ballan wrasse","USB",0
"9115",1968,"Banded carpet shell","VNR",0
"9116",1968,"Barnacle","PCB",102
"9117",1968,"Barracudas nei","BAR",0
"9118",1968,"Bastard grunt","BGR",0
"9119",1968,"Bean solen","FRL",0
"9120",1968,"Benguela hake","HKB",0
"9121",1968,"Bigelow's ray","JRW",0
"9122",1968,"Bigeye grunt","GRB",0
"9123",1968,"Bigeye thresher","BTH",0
"9124",1968,"Bigeye tuna","BET",2820
"9125",1968,"Bigeyes,glasseyes,bulleyes nei","PRI",0
"9126",1968,"Birdbeak dogfish","DCA",0
"9127",1968,"Black cardinal fish","EPI",0
"9128",1968,"Black goby","GBN",0
"9129",1968,"Black marlin","BLM",0
"9130",1968,"Black seabream","BRB",0
"9131",1968,"Blackbelly rosefish","BRF",0
"9132",1968,"Blackfin tuna","BLF",0
"9133",1968,"Blackspot(=red) seabream",NA,10929
"9134",1968,"Bladder wrack","FUV",0
"9135",1968,"Blue and red shrimp","ARA",0
"9136",1968,"Blue butterfish","BLB",0
"9137",1968,"Blue crab","CRB",0
"9138",1968,"Blue shark","BSH",0
"9139",1968,"Blue-leg swimcrab","IOD",0
"9140",1968,"Blueback shad","BBH",0
"9141",1968,"Bluefish","BLU",0
"9142",1968,"Bluespotted seabream","BSC",0
"9143",1968,"Bluntnose sixgill shark","SBL",0
"9144",1968,"Boarfishes nei","BOR",0
"9145",1968,"Boe drum","DRS",0
"9146",1968,"Bogue","BOG",2651
"9147",1968,"Bonga shad","BOA",0
"9148",1968,"Bramble shark","SHB",0
"9149",1968,"Broadtail shortfin squid","SQM",0
"9150",1968,"Brown ray","JAI",0
"9151",1968,"Brown seaweeds","SWB",0
"9152",1968,"Bullet tuna","BLT",0
"9153",1968,"Butterfishes, pomfrets nei","BUX",0
"9154",1968,"Canary drum (=Baardman)",NA,0
"9155",1968,"Caramote prawn","TGS",124
"9156",1968,"Carangids nei","CGX",0
"9157",1968,"Cardinalfishes, etc. nei","APO",0
"9158",1968,"Carpet shells nei","TPS",0
"9159",1968,"Carragheen (Irish) moss","IMS",0
"9160",1968,"Cartilaginous fishes nei","CAR",0
"9161",1968,"Catsharks, etc. nei","SYX",0
"9162",1968,"Catsharks, nursehounds nei","SCL",0
"9163",1968,"Cephalopods nei","CEP",0
"9164",1968,"Chaceon geryons nei","GER",0
"9165",1968,"Chamber venus","KFA",0
"9166",1968,"Clams, etc. nei","CLX",0
"9167",1968,"Clupeoids nei","CLU",0
"9168",1968,"Comber","CBR",0
"9169",1968,"Combers nei","BAS",0
"9170",1968,"Common European bittersweet","GKL",0
"9171",1968,"Common carp","FCP",0
"9172",1968,"Common cuttlefish","CTC",4382
"9173",1968,"Common dentex","DEC",564
"9174",1968,"Common dolphinfish","DOL",0
"9175",1968,"Common eagle ray","MYL",0
"9176",1968,"Common mora","RIB",0
"9177",1968,"Common octopus","OCC",0
"9178",1968,"Common pandora","PAC",1320
"9179",1968,"Common periwinkle","PEE",0
"9180",1968,"Common prawn","CPR",761
"9181",1968,"Common shrimp","CSH",2082
"9182",1968,"Common spiny lobster","SLO",0
"9183",1968,"Common squids nei","SQC",2132
"9184",1968,"Common stingray","JDP",0
"9185",1968,"Common two-banded seabream","CTB",0
"9186",1968,"Copper shark","BRO",0
"9187",1968,"Crangonid shrimps nei","CRN",2981
"9188",1968,"Craylets, squat lobsters",NA,0
"9189",1968,"Crest-tail catsharks nei","GAU",0
"9190",1968,"Crevalle jack","CVJ",0
"9191",1968,"Croakers, drums nei","CDX",0
"9192",1968,"Crocodile shark","PSK",0
"9193",1968,"Crucian carp","FCC",0
"9194",1968,"Cusk-eels nei","CEX",0
"9195",1968,"Cuttlefish,bobtail squids nei",NA,780
"9196",1968,"Cyprinids nei","FCY",0
"9197",1968,"Damselfish","CMK",0
"9198",1968,"Dealfishes","TRP",0
"9199",1968,"Deep-sea red crab","KEF",0
"9200",1968,"Deep-water Cape hake","HKO",0
"9201",1968,"Deep-water rose shrimp","DPS",0
"9202",1968,"Delta prawn","PIQ",0
"9203",1968,"Demersal percomorphs nei","DPX",5710
"9204",1968,"Dentex nei","DEX",0
"9205",1968,"Devil fish","RMM",0
"9206",1968,"Diadromous clupeoids nei","DCX",0
"9207",1968,"Diadromous fishes nei","DIA",0
"9208",1968,"Dogfish sharks nei","DGX",1630
"9209",1968,"Dogfish sharks, etc. nei","SHX",0
"9210",1968,"Dogfishes and hounds nei","DGH",0
"9211",1968,"Dogfishes nei","DGZ",0
"9212",1968,"Donax clams","DON",0
"9213",1968,"Dusky grouper","GPD",155
"9214",1968,"Eagle rays",NA,0
"9215",1968,"Echinoderms","ECH",0
"9216",1968,"Edible crab","CRE",19
"9217",1968,"Electric rays nei","TOD",0
"9218",1968,"Elegant cuttlefish","EJE",0
"9219",1968,"Escolar","LEC",0
"9220",1968,"European barracuda","YRS",0
"9221",1968,"European common squid","OUL",0
"9222",1968,"European conger","COE",4371
"9223",1968,"European flat oyster","OYF",901
"9224",1968,"European flounder","FLE",0
"9225",1968,"European flying squid","SQE",3747
"9226",1968,"European lobster","LBE",647
"9227",1968,"European perch","FPE",0
"9228",1968,"European razor clam","RAE",0
"9229",1968,"European smelt","SME",0
"9230",1968,"European squid","SQR",0
"9231",1968,"False scad","HMY",0
"9232",1968,"Finfishes nei","FIN",21762
"9233",1968,"Flat oysters nei","OYX",0
"9234",1968,"Flatfishes nei","FLX",1107
"9235",1968,"Flathead grey mullet","MUF",0
"9236",1968,"Flyingfishes nei","FLY",0
"9237",1968,"Forkbeard","FOR",0
"9238",1968,"Forkbeards nei","FOX",0
"9239",1968,"Freshwater fishes nei","FRF",0
"9240",1968,"Frigate and bullet tunas","FRZ",0
"9241",1968,"Frigate tuna","FRI",481
"9242",1968,"Garfish","GAR",3965
"9243",1968,"Gastropods nei","GAS",0
"9244",1968,"Gelidium seaweeds","GEL",0
"9245",1968,"Giant gelidium","GEQ",0
"9246",1968,"Giant red shrimp","ARS",0
"9247",1968,"Giant tiger prawn","GIT",0
"9248",1968,"Gilthead seabream","SBG",122
"9249",1968,"Glasseye","HTU",0
"9250",1968,"Gobies nei","GPA",0
"9251",1968,"Golden carpet shell","VNA",0
"9252",1968,"Goldfish","CGO",0
"9253",1968,"Goose barnacles",NA,36
"9254",1968,"Great Atlantic scallop","SCE",1160
"9255",1968,"Greater amberjack","AMB",0
"9256",1968,"Greater weever","WEG",0
"9257",1968,"Green crab","CRG",254
"9258",1968,"Greenland cod","GRC",0
"9259",1968,"Greenland shark","GSK",0
"9260",1968,"Grenadiers nei","GRV",0
"9261",1968,"Grenadiers, rattails nei","RTX",0
"9262",1968,"Grey triggerfish","TRG",0
"9263",1968,"Grooved carpet shell","CTG",1150
"9264",1968,"Groundfishes nei","GRO",0
"9265",1968,"Groupers nei","GPX",0
"9266",1968,"Groupers, seabasses nei","BSX",0
"9267",1968,"Grunts, sweetlips nei","GRX",0
"9268",1968,"Guitarfishes nei","GUZ",0
"9269",1968,"Gulper shark","GUP",0
"9270",1968,"Gurnards nei","GUY",0
"9271",1968,"Gurnards, searobins nei","GUX",2758
"9272",1968,"Hairtails, cutlassfishes nei",NA,0
"9273",1968,"Hakes nei","HKX",0
"9274",1968,"Halfspined flathead","SRQ",0
"9275",1968,"Hammerhead sharks nei","SPN",0
"9276",1968,"Hapuku wreckfish","WHA",0
"9277",1968,"Hard clams nei","HCX",0
"9278",1968,"Horned octopus","EOI",0
"9279",1968,"Imperial blackfish","HDV",0
"9280",1968,"Indian white prawn","PNI",0
"9281",1968,"Inshore squids nei","SQZ",0
"9282",1968,"Jacks, crevalles nei","TRE",0
"9283",1968,"Japanese carpet shell","CLJ",0
"9284",1968,"John dory","JOD",0
"9285",1968,"Kelps nei","LAZ",0
"9286",1968,"King crabs","KCS",0
"9287",1968,"Kingklip","KCP",0
"9288",1968,"Knifetooth dogfish","SYR",0
"9289",1968,"Knobbed triton","KRJ",0
"9290",1968,"Kuruma prawn","KUP",0
"9291",1968,"Lampreys nei","LAS",0
"9292",1968,"Lanternsharks nei","SHL",0
"9293",1968,"Large-eye dentex","DEL",2596
"9294",1968,"Large-scaled gurnard","LDV",0
"9295",1968,"Largehead hairtail","LHT",0
"9296",1968,"Leerfish","LEE",12
"9297",1968,"Lefteye flounders nei","LEF",0
"9298",1968,"Lesser slipper lobster","SCY",0
"9299",1968,"Limpets nei","LPZ",0
"9300",1968,"Lings nei","LNZ",0
"9301",1968,"Lithothamnion","LIT",0
"9302",1968,"Little sleeper shark","SOR",0
"9303",1968,"Little tunny(=Atl.black skipj)","LTA",0
"9304",1968,"Lobsters nei","LOX",0
"9305",1968,"Longfin gurnard","GUM",0
"9306",1968,"Longfin squid","SQL",0
"9307",1968,"Longnose velvet dogfish","CYP",0
"9308",1968,"Longnosed skate","RJO",0
"9309",1968,"Longspine snipefish","SNS",0
"9310",1968,"Lowfin gulper shark",NA,0
"9311",1968,"Lumpfish(=Lumpsucker)","LUM",0
"9312",1968,"Lusitanian toadfish","BHD",0
"9313",1968,"Mackerel sharks,porbeagles nei","MSK",0
"9314",1968,"Mactra surf clams nei","MAT",0
"9315",1968,"Mako sharks","MAK",0
"9316",1968,"Marbled electric ray","TTR",0
"9317",1968,"Marine crabs nei","CRA",0
"9318",1968,"Marine crustaceans nei","CRU",8454
"9319",1968,"Marine fishes nei","MZZ",0
"9320",1968,"Marine molluscs nei","MOL",625
"9321",1968,"Marine worms","WOR",0
"9322",1968,"Marlins,sailfishes,etc. nei","BIL",0
"9323",1968,"Marphysa sanguinea",NA,0
"9324",1968,"Mature dosinia","DSX",0
"9325",1968,"Meagre","MGR",387
"9326",1968,"Mediterranean horse mackerel","HMM",0
"9327",1968,"Mediterranean moray","MMH",0
"9328",1968,"Mediterranean mussel","MSM",0
"9329",1968,"Mediterranean scaldfish","MSF",133
"9330",1968,"Mediterranean slimehead","HPR",0
"9331",1968,"Mediterranean slipper lobster","YLL",0
"9332",1968,"Mediterranean spearfish","MSP",0
"9333",1968,"Melanocharacidium blennioides",NA,0
"9334",1968,"Monrovia doctorfish","MDO",0
"9335",1968,"Moras nei","MOR",0
"9336",1968,"Morays",NA,0
"9337",1968,"Morocco dentex","DEM",0
"9338",1968,"Mottled grouper","MKU",0
"9339",1968,"Mugil spp",NA,0
"9340",1968,"Mullets nei","MUL",757
"9341",1968,"Murex","MUE",0
"9342",1968,"Musky octopus","EDT",0
"9343",1968,"Mytilus spp",NA,0
"9344",1968,"Narrow-barred Spanish mackerel","COM",0
"9345",1968,"Navaga(=Wachna cod)","COW",0
"9346",1968,"Neon flying squid","OFJ",0
"9347",1968,"North Atlantic rockweed","ASN",0
"9348",1968,"North European kelp","LAH",0
"9349",1968,"Northern bluefin tuna",NA,822
"9350",1968,"Northern cods nei","CDZ",0
"9351",1968,"Northern pike","FPI",0
"9352",1968,"Northern quahog(=Hard clam)","CLH",0
"9353",1968,"Northern shortfin squid","SQI",0
"9354",1968,"Norwegian egg cockle","LVC",0
"9355",1968,"Ocean sunfish","MOX",0
"9356",1968,"Oceanic whitetip shark","OCS",0
"9357",1968,"Octopuses","OCT",20095
"9358",1968,"Octopuses nei","OCZ",0
"9359",1968,"Offshore rockfish","POI",0
"9360",1968,"Oilfish","OIL",0
"9361",1968,"Opah","LAG",0
"9362",1968,"Ornate wrasse","TMP",0
"9363",1968,"Oval surf clam",NA,0
"9364",1968,"Palaemonid shrimps nei","PAL",0
"9365",1968,"Pandalid shrimps nei","PDZ",0
"9366",1968,"Pandalus shrimps nei","PAN",0
"9367",1968,"Pandoras nei","PAX",0
"9368",1968,"Pargo breams nei","SBP",0
"9369",1968,"Parrotfish","PRR",0
"9370",1968,"Patagonian toothfish","TOP",0
"9371",1968,"Pelagic percomorphs nei","PPX",2534
"9372",1968,"Penaeid shrimps nei","PEZ",0
"9373",1968,"Penaeus shrimps nei","PEN",0
"9374",1968,"Peppery furrow","OBN",0
"9375",1968,"Percoids nei","PRC",0
"9376",1968,"Periwinkles nei","PER",247
"9377",1968,"Picarel","SPC",0
"9378",1968,"Picarels nei","PIC",0
"9379",1968,"Picked dogfish",NA,0
"9380",1968,"Pike-perch","FPP",0
"9381",1968,"Pink cuttlefish","IAR",0
"9382",1968,"Pink dentex","DEP",28
"9383",1968,"Pink spiny lobster","PSL",0
"9384",1968,"Piper gurnard","GUN",0
"9385",1968,"Plain bonito","BOP",0
"9386",1968,"Polar cod","POC",0
"9387",1968,"Pomadasys spp",NA,0
"9388",1968,"Pompano","POP",0
"9389",1968,"Pompanos nei","POX",0
"9390",1968,"Poor cod","POD",0
"9391",1968,"Porgies, seabreams nei","SBX",5134
"9392",1968,"Portunus swimcrabs nei","CRS",461
"9393",1968,"Precious corals nei","COR",0
"9394",1968,"Pullet carpet shell",NA,609
"9395",1968,"Purple dye murex","BOY",0
"9396",1968,"Queen scallop","QSC",0
"9397",1968,"Rabbit fish","CMO",0
"9398",1968,"Rainbow trout","TRR",0
"9399",1968,"Ratfishes nei","HYD",0
"9400",1968,"Rays, stingrays, mantas nei","SRX",0
"9401",1968,"Razor clams nei",NA,91
"9402",1968,"Razor clams, knife clams nei","SOI",0
"9403",1968,"Red bandfish","CBC",0
"9404",1968,"Red crab","CRR",0
"9405",1968,"Red hake","HKR",0
"9406",1968,"Red mullet","MUT",1259
"9407",1968,"Red pandora","PAR",0
"9408",1968,"Red porgy","RPG",297
"9409",1968,"Red scorpionfish","RSE",0
"9410",1968,"Red seaweeds","SWR",0
"9411",1968,"Red swamp crawfish","RCW",0
"9412",1968,"Redbanded seabream","REA",0
"9413",1968,"Redspotted shrimp","PNB",0
"9414",1968,"Requiem sharks nei","RSK",0
"9415",1968,"River eels nei","ELX",0
"9416",1968,"Roaches nei","FRX",0
"9417",1968,"Rock cook","ENX",0
"9418",1968,"Rocklings nei","ROL",0
"9419",1968,"Rough limpet","LQY",0
"9420",1968,"Rough longnose dogfish",NA,0
"9421",1968,"Roughtail stingray","RDC",0
"9422",1968,"Round sardinella","SAA",0
"9423",1968,"Royal spiny lobster","LOY",0
"9424",1968,"Rubberlip grunt","GBR",1224
"9425",1968,"Ruffs, barrelfishes nei","CEN",0
"9426",1968,"Saddled seabream","SBS",0
"9427",1968,"Salema","SLM",0
"9428",1968,"Salmonoids nei","SLX",0
"9429",1968,"Salps","SPX",0
"9430",1968,"Sand smelt","ATP",0
"9431",1968,"Sand sole","SOS",0
"9432",1968,"Sand steenbras","SSB",0
"9433",1968,"Sandbar shark","CCP",0
"9434",1968,"Sardinellas nei","SIX",1658
"9435",1968,"Sargo breams nei","SRG",0
"9436",1968,"Sauries nei","SAX",0
"9437",1968,"Scalloped hammerhead","SPL",0
"9438",1968,"Scallops nei","SCX",0
"9439",1968,"Scarlet shrimp","SSH",0
"9440",1968,"Scorpionfishes nei",NA,469
"9441",1968,"Scorpionfishes, rockfishes nei","SCS",0
"9442",1968,"Sculpins","SCU",0
"9443",1968,"Scup","SCP",0
"9444",1968,"Sea catfishes nei","CAX",0
"9445",1968,"Sea cucumbers nei","CUX",0
"9446",1968,"Sea lamprey","LAU",0
"9447",1968,"Sea urchins, etc. nei","URX",0
"9448",1968,"Seabasses nei","BSE",0
"9449",1968,"Seaweeds nei","SWX",0
"9450",1968,"Seerfishes nei","KGX",0
"9451",1968,"Senegalese hake","HKM",0
"9452",1968,"Senegalese sole","OAL",0
"9453",1968,"Shads nei","SHZ",0
"9454",1968,"Sharks, rays, skates, etc. nei","SKX",0
"9455",1968,"Sharpnose sevengill shark","HXT",0
"9456",1968,"Sharpsnout seabream","SHR",0
"9457",1968,"Shi drum","COB",0
"9458",1968,"Shortfin mako","SMA",0
"9459",1968,"Shortfin squids nei","ILL",0
"9460",1968,"Silky shark","FAL",0
"9461",1968,"Silver hake","HKS",0
"9462",1968,"Silver scabbardfish","SFS",0
"9463",1968,"Silversides(=Sand smelts) nei","SIL",0
"9464",1968,"Silvery John dory","JOS",0
"9465",1968,"Skipjack tuna","SKJ",0
"9466",1968,"Slimeheads nei","TRC",0
"9467",1968,"Slipper lobsters nei","LOS",0
"9468",1968,"Smooth callista","KLK",0
"9469",1968,"Smooth hammerhead","SPZ",0
"9470",1968,"Smooth-hound","SMD",0
"9471",1968,"Snake mackerels, escolars nei","GEP",0
"9472",1968,"Snappers nei","SNA",0
"9473",1968,"Snipefishes nei","SNI",0
"9474",1968,"Snoek","SNK",0
"9475",1968,"Sockeye(=Red)salmon",NA,0
"9476",1968,"Solea spp",NA,1288
"9477",1968,"Solenette","GSM",0
"9478",1968,"Soles nei","SOX",0
"9479",1968,"Solid surf clam","ULO",0
"9480",1968,"Sompat grunt","BUR",0
"9481",1968,"Southern blue whiting","POS",0
"9482",1968,"Southern bluefin tuna","SBF",0
"9483",1968,"Southern hake","HKN",0
"9484",1968,"Southern pink shrimp","SOP",0
"9485",1968,"Southern spiny lobster","SLS",0
"9486",1968,"Spanish ling","SLI",0
"9487",1968,"Spinous spider crab","SCR",240
"9488",1968,"Spiny butterfly ray","RGL",0
"9489",1968,"Spiny gurnard","LEP",0
"9490",1968,"Spiny lobsters nei","VLO",0
"9491",1968,"Spiny turbot","PSB",0
"9492",1968,"Splendid alfonsino","BYS",0
"9493",1968,"Spottail mantis squillid","MTS",0
"9494",1968,"Spotted flounder","CIL",0
"9495",1968,"Spotted seabass","SPU",0
"9496",1968,"Spotted wolffish","CAS",0
"9497",1968,"Squeteague(=Gray weakfish)","STG",0
"9498",1968,"Squids nei",NA,0
"9499",1968,"Squillids nei","SQY",0
"9500",1968,"Stargazers","URA",0
"9501",1968,"Starry smooth-hound","SDS",0
"9502",1968,"Sticklebacks","SKB",0
"9503",1968,"Stingrays nei","STI",0
"9504",1968,"Stingrays, butterfly rays nei","STT",0
"9505",1968,"Stony sea urchin","URM",0
"9506",1968,"Stout beardfish","PXV",0
"9507",1968,"Straightnose rabbitfish","RCT",0
"9508",1968,"Streaked gurnard","CTZ",0
"9509",1968,"Striped bass","STB",0
"9510",1968,"Striped mullet",NA,0
"9511",1968,"Striped red shrimp","ARV",0
"9512",1968,"Striped venus","SVE",20078
"9513",1968,"Sturgeon","APU",0
"9514",1968,"Sturgeons nei","STU",0
"9515",1968,"Surf clams nei","SSD",0
"9516",1968,"Surmullets(=Red mullets) nei","MUX",0
"9517",1968,"Swallowtail seaperch","AHN",0
"9518",1968,"Swimcrabs nei",NA,0
"9519",1968,"Swimming crabs, etc. nei","SWM",0
"9520",1968,"Sword razor shell","EQI",0
"9521",1968,"Swordfish","SWO",6848
"9522",1968,"Tadpole codling","SAO",0
"9523",1968,"Tangle","LQD",0
"9524",1968,"Tellins nei","TWL",0
"9525",1968,"Tench","FTE",0
"9526",1968,"Thickback sole","MKG",0
"9527",1968,"Thickback soles",NA,0
"9528",1968,"Thicklip grey mullet","MLR",0
"9529",1968,"Threadfins, tasselfishes nei","THF",0
"9530",1968,"Thresher","ALV",0
"9531",1968,"Tiger shark","TIG",0
"9532",1968,"Toadfishes nei","TDF",0
"9533",1968,"Tonguefishes","TOX",0
"9534",1968,"Tonguesole nei","YOX",0
"9535",1968,"Torpedo rays","TOE",0
"9536",1968,"Triggerfishes, durgons nei","TRI",0
"9537",1968,"True tunas nei","TUS",0
"9538",1968,"Tub gurnard","GUU",0
"9539",1968,"Tuberculate abalone","HLT",0
"9540",1968,"Tuna-like fishes nei","TUX",8391
"9541",1968,"Tunas nei","TUN",0
"9542",1968,"Twaite shad","TSD",0
"9543",1968,"Undulate venus","PAU",0
"9544",1968,"Variegated scallop","VSC",187
"9545",1968,"Various sharks nei","SKH",3120
"9546",1968,"Various squids nei","SQU",632
"9547",1968,"Veined squid","SQF",0
"9548",1968,"Velvet belly","ETX",0
"9549",1968,"Velvet swimcrab","LIO",0
"9550",1968,"Venus clams nei","CLV",0
"9551",1968,"Wahoo","WAH",0
"9552",1968,"Warty crab","EIK",0
"9553",1968,"Warty venus","VEV",0
"9554",1968,"Wedge sole","CET",1474
"9555",1968,"Weevers nei","WEX",0
"9556",1968,"West African croakers nei","CKW",0
"9557",1968,"West African goatfish","GOA",0
"9558",1968,"West African ilisha","ILI",0
"9559",1968,"Whelk","WHE",0
"9560",1968,"White grouper","GPW",0
"9561",1968,"White hake","HKW",0
"9562",1968,"White perch","PEW",0
"9563",1968,"White seabream","SWA",0
"9564",1968,"White trevally","TRZ",0
"9565",1968,"Whiteleg shrimp","PNV",0
"9566",1968,"Wide-eyed flounder","OUB",0
"9567",1968,"Winter flounder","FLW",0
"9568",1968,"Wolffishes(=Catfishes) nei","CAT",0
"9569",1968,"Wracks nei","FUA",0
"9570",1968,"Wrasses, hogfishes, etc. nei","WRA",0
"9571",1968,"Wreckfish","WRF",139
"9572",1968,"Yellowfin tuna","YFT",442
"9573",1968,"Yellowtail amberjack","YTC",0
"9574",1968,"Yellowtail flounder","YEL",0
"9575",1968,"Zebra seabream","SBZ",0
"9576",1968,"anglerfish","MNZ",19149
"9577",1969,"African striped grunt","GRA",0
"9578",1969,"Alewife","ALE",0
"9579",1969,"Alfonsino","BXD",0
"9580",1969,"Alfonsinos, etc. nei","BRX",0
"9581",1969,"Allis and twaite shads","SHD",186
"9582",1969,"Allis shad","ASD",0
"9583",1969,"Alloteuthis spp",NA,0
"9584",1969,"Amberjacks nei","AMX",0
"9585",1969,"Amer. plaice(=Long rough dab)","PLA",0
"9586",1969,"American angler","ANG",0
"9587",1969,"Angelsharks, sand devils nei","ASK",0
"9588",1969,"Angolan dentex","DEA",0
"9589",1969,"Angular roughshark","OXY",0
"9590",1969,"Annular seabream","ANN",0
"9591",1969,"Anomuran decapods nei","NUQ",0
"9592",1969,"Aquatic invertebrates nei","INV",0
"9593",1969,"Aquatic mammals nei","MAM",0
"9594",1969,"Aquatic plants nei","APL",0
"9595",1969,"Arctic skate","RJG",0
"9596",1969,"Argentine","ARY",0
"9597",1969,"Argentine hake","HKP",0
"9598",1969,"Argentine shortfin squid","SQA",0
"9599",1969,"Argentines","ARG",0
"9600",1969,"Aristeid shrimps nei","ARI",0
"9601",1969,"Atlantic Spanish mackerel","SSM",0
"9602",1969,"Atlantic blue marlin",NA,0
"9603",1969,"Atlantic bonito","BON",1083
"9604",1969,"Atlantic ditch shrimp","PVR",0
"9605",1969,"Atlantic gobies nei","GOB",0
"9606",1969,"Atlantic halibut","HAL",0
"9607",1969,"Atlantic lizardfish","SDR",0
"9608",1969,"Atlantic pomfret","POA",4440
"9609",1969,"Atlantic redfishes nei","RED",0
"9610",1969,"Atlantic sailfish","SAI",0
"9611",1969,"Atlantic saury","SAU",5468
"9612",1969,"Atlantic silverside","SSA",0
"9613",1969,"Atlantic thornyhead","TJX",0
"9614",1969,"Atlantic tomcod","TOM",0
"9615",1969,"Atlantic white marlin","WHM",0
"9616",1969,"Axillary seabream","SBA",342
"9617",1969,"Baird's slickhead","ALC",0
"9618",1969,"Ballan wrasse","USB",0
"9619",1969,"Banded carpet shell","VNR",0
"9620",1969,"Barnacle","PCB",149
"9621",1969,"Barracudas nei","BAR",0
"9622",1969,"Bastard grunt","BGR",0
"9623",1969,"Bean solen","FRL",0
"9624",1969,"Benguela hake","HKB",0
"9625",1969,"Bigelow's ray","JRW",0
"9626",1969,"Bigeye grunt","GRB",0
"9627",1969,"Bigeye thresher","BTH",0
"9628",1969,"Bigeye tuna","BET",0
"9629",1969,"Bigeyes,glasseyes,bulleyes nei","PRI",0
"9630",1969,"Birdbeak dogfish","DCA",0
"9631",1969,"Black cardinal fish","EPI",0
"9632",1969,"Black goby","GBN",0
"9633",1969,"Black marlin","BLM",0
"9634",1969,"Black seabream","BRB",0
